union_id,chrom,start,end,peak_class,annotation,figure4_feature
CTCF_union_20783,chr19,12595383,12595722,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20784,chr19,12722416,12722624,LOST,Distal Intergenic,Distal
CTCF_union_20785,chr19,12762327,12762616,GAINED,Distal Intergenic,Distal
CTCF_union_20786,chr19,12794531,12795393,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20787,chr19,12795649,12796942,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20788,chr19,12797176,12797527,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20789,chr19,12820391,12820808,MAINTAINED,"Intron (ENSMUST00000235690.1/107321, intron 4 of 8)",Intron
CTCF_union_20790,chr19,13818815,13819161,LOST,"Intron (ENSMUST00000216659.1/ENSMUST00000216659.1, intron 1 of 1)",Intron
CTCF_union_20791,chr19,13981207,13981849,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20792,chr19,13982774,13983098,LOST,Distal Intergenic,Distal
CTCF_union_20793,chr19,14080623,14080850,LOST,Distal Intergenic,Distal
CTCF_union_20794,chr19,14449863,14450057,LOST,"Intron (ENSMUST00000052011.14/21888, intron 19 of 19)",Intron
CTCF_union_20795,chr19,14597416,14597659,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20796,chr19,15035495,15036019,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20797,chr19,15299599,15299836,LOST,Distal Intergenic,Distal
CTCF_union_20798,chr19,15617371,15617945,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20799,chr19,15649436,15649750,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20800,chr19,15670249,15670510,GAINED,Distal Intergenic,Distal
CTCF_union_20801,chr19,15801222,15802444,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20802,chr19,15866962,15867237,GAINED,Distal Intergenic,Distal
CTCF_union_20803,chr19,15869234,15869791,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20804,chr19,15924572,15925056,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20805,chr19,15965077,15965506,MAINTAINED,"Intron (ENSMUST00000235718.1/208518, intron 11 of 16)",Intron
CTCF_union_20806,chr19,15981849,15982324,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_20807,chr19,15984396,15985300,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20808,chr19,15997990,15998687,MAINTAINED,"Intron (ENSMUST00000181731.2/100502653, intron 2 of 2)",Intron
CTCF_union_20809,chr19,16019745,16019965,GAINED,Distal Intergenic,Distal
CTCF_union_20810,chr19,16029091,16029476,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20811,chr19,16063870,16064676,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20812,chr19,16128797,16129105,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20813,chr19,16132336,16132686,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20814,chr19,16260467,16260842,MAINTAINED,"Intron (ENSMUST00000025541.5/14682, intron 2 of 6)",Intron
CTCF_union_20815,chr19,16342750,16343053,LOST,"Intron (ENSMUST00000025541.5/14682, intron 5 of 6)",Intron
CTCF_union_20816,chr19,16353505,16354012,MAINTAINED,"Intron (ENSMUST00000025541.5/14682, intron 5 of 6)",Intron
CTCF_union_20817,chr19,16358899,16359246,MAINTAINED,"Intron (ENSMUST00000025541.5/14682, intron 5 of 6)",Intron
CTCF_union_20818,chr19,16434893,16435184,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20819,chr19,16435426,16436191,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20820,chr19,16507011,16507232,GAINED,"Intron (ENSMUST00000025602.3/14675, intron 1 of 6)",Intron
CTCF_union_20821,chr19,16558001,16558267,LOST,"Intron (ENSMUST00000025602.3/14675, intron 2 of 6)",Intron
CTCF_union_20822,chr19,16585516,16585818,LOST,"Intron (ENSMUST00000025602.3/14675, intron 2 of 6)",Intron
CTCF_union_20823,chr19,16599126,16599724,MAINTAINED,"Intron (ENSMUST00000025602.3/14675, intron 3 of 6)",Intron
CTCF_union_20824,chr19,16755874,16756228,MAINTAINED,"Intron (ENSMUST00000068156.7/271564, intron 5 of 71)",Intron
CTCF_union_20825,chr19,16784726,16785468,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20826,chr19,16802642,16803257,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20827,chr19,16874363,16874589,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20828,chr19,16899833,16900043,LOST,"Intron (ENSMUST00000235177.1/ENSMUST00000235177.1, intron 1 of 1)",Intron
CTCF_union_20829,chr19,16985025,16985313,GAINED,"Intron (ENSMUST00000224145.1/353211, intron 1 of 6)",Intron
CTCF_union_20830,chr19,17030345,17030712,MAINTAINED,"Intron (ENSMUST00000224145.1/353211, intron 6 of 6)",Intron
CTCF_union_20831,chr19,17071031,17071588,MAINTAINED,"Intron (ENSMUST00000087689.4/353211, intron 6 of 19)",Intron
CTCF_union_20832,chr19,17124278,17124844,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20833,chr19,17163524,17163900,LOST,"Intron (ENSMUST00000087689.4/353211, intron 9 of 19)",Intron
CTCF_union_20834,chr19,17364827,17365073,LOST,"Intron (ENSMUST00000236139.1/14537, intron 1 of 2)",Intron
CTCF_union_20835,chr19,17388372,17388829,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20836,chr19,17467745,17468200,MAINTAINED,"Intron (ENSMUST00000025618.15/18552, intron 28 of 37)",Intron
CTCF_union_20837,chr19,17643207,17643475,MAINTAINED,"Intron (ENSMUST00000025618.15/18552, intron 8 of 37)",Intron
CTCF_union_20838,chr19,17835552,17836054,GAINED,Promoter (1-2kb),Promoter
CTCF_union_20839,chr19,17837123,17837719,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20840,chr19,17856783,17857267,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20841,chr19,18548584,18549102,MAINTAINED,"Intron (ENSMUST00000236615.1/20409, intron 9 of 10)",Intron
CTCF_union_20842,chr19,18557705,18558048,MAINTAINED,"Intron (ENSMUST00000236615.1/20409, intron 9 of 10)",Intron
CTCF_union_20843,chr19,18588130,18588570,MAINTAINED,"Intron (ENSMUST00000236615.1/20409, intron 7 of 10)",Intron
CTCF_union_20844,chr19,18639639,18639946,LOST,3' UTR,Other
CTCF_union_20845,chr19,18670637,18670939,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20846,chr19,18687500,18688028,MAINTAINED,"Intron (ENSMUST00000025632.10/67383, intron 3 of 7)",Intron
CTCF_union_20847,chr19,18712682,18713808,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20848,chr19,18716356,18716782,MAINTAINED,"Intron (ENSMUST00000062753.2/225995, intron 1 of 1)",Intron
CTCF_union_20849,chr19,18719480,18719712,GAINED,Distal Intergenic,Distal
CTCF_union_20850,chr19,18834943,18835389,MAINTAINED,"Intron (ENSMUST00000040489.8/225997, intron 24 of 38)",Intron
CTCF_union_20851,chr19,18868437,18868659,LOST,"Intron (ENSMUST00000040489.8/225997, intron 30 of 38)",Intron
CTCF_union_20852,chr19,18873198,18873662,MAINTAINED,"Intron (ENSMUST00000040489.8/225997, intron 32 of 38)",Intron
CTCF_union_20853,chr19,18974952,18975488,MAINTAINED,"Intron (ENSMUST00000040153.14/225998, intron 4 of 9)",Intron
CTCF_union_20854,chr19,19043185,19043483,LOST,"Intron (ENSMUST00000112832.7/225998, intron 1 of 9)",Intron
CTCF_union_20855,chr19,20240469,20240773,LOST,Distal Intergenic,Distal
CTCF_union_20856,chr19,20344838,20345931,MAINTAINED,"Intron (ENSMUST00000235940.1/68994, intron 1 of 8)",Intron
CTCF_union_20857,chr19,20362139,20362555,MAINTAINED,"Intron (ENSMUST00000235940.1/68994, intron 1 of 8)",Intron
CTCF_union_20858,chr19,20363266,20363554,GAINED,"Intron (ENSMUST00000235940.1/68994, intron 1 of 8)",Intron
CTCF_union_20859,chr19,20434531,20434940,MAINTAINED,"Exon (ENSMUST00000235626.1/320155, exon 2 of 6)",Other
CTCF_union_20860,chr19,20449497,20449868,MAINTAINED,"Intron (ENSMUST00000235626.1/320155, intron 1 of 5)",Intron
CTCF_union_20861,chr19,20644455,20644681,LOST,Distal Intergenic,Distal
CTCF_union_20862,chr19,20764138,20764637,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20863,chr19,20797698,20798072,MAINTAINED,"Intron (ENSMUST00000236437.1/13409, intron 3 of 6)",Intron
CTCF_union_20864,chr19,21037277,21037832,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20865,chr19,21271917,21272919,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20866,chr19,21371312,21371683,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20867,chr19,21372473,21372702,LOST,Distal Intergenic,Distal
CTCF_union_20868,chr19,21373227,21373761,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20869,chr19,21472354,21472944,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20870,chr19,21510176,21510456,LOST,Distal Intergenic,Distal
CTCF_union_20871,chr19,21564078,21564773,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20872,chr19,21570917,21571624,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20873,chr19,21653009,21653580,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20874,chr19,21734055,21734813,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20875,chr19,21747350,21747844,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20876,chr19,21777264,21778410,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20877,chr19,21823578,21823880,MAINTAINED,"Exon (ENSMUST00000096194.8/83921, exon 14 of 25)",Other
CTCF_union_20878,chr19,21825095,21825552,MAINTAINED,"Exon (ENSMUST00000096194.8/83921, exon 15 of 25)",Other
CTCF_union_20879,chr19,21918165,21918430,GAINED,Distal Intergenic,Distal
CTCF_union_20880,chr19,22071776,22072127,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20881,chr19,22138763,22139230,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20882,chr19,22300943,22301250,MAINTAINED,"Intron (ENSMUST00000237357.1/226025, intron 1 of 24)",Intron
CTCF_union_20883,chr19,22304278,22304746,MAINTAINED,"Intron (ENSMUST00000237357.1/226025, intron 1 of 24)",Intron
CTCF_union_20884,chr19,22337335,22337903,MAINTAINED,"Intron (ENSMUST00000237357.1/226025, intron 1 of 24)",Intron
CTCF_union_20885,chr19,22552198,22552513,MAINTAINED,"Intron (ENSMUST00000237357.1/226025, intron 1 of 24)",Intron
CTCF_union_20886,chr19,22883743,22884642,MAINTAINED,5' UTR,Other
CTCF_union_20887,chr19,22915660,22916289,MAINTAINED,"Intron (ENSMUST00000237357.1/226025, intron 19 of 24)",Intron
CTCF_union_20888,chr19,22940434,22940907,MAINTAINED,"Intron (ENSMUST00000237357.1/226025, intron 21 of 24)",Intron
CTCF_union_20889,chr19,22962158,22962365,LOST,"Intron (ENSMUST00000237357.1/226025, intron 21 of 24)",Intron
CTCF_union_20890,chr19,23006537,23006921,MAINTAINED,"Intron (ENSMUST00000236056.1/ENSMUST00000236056.1, intron 1 of 1)",Intron
CTCF_union_20891,chr19,23015601,23015926,GAINED,"Intron (ENSMUST00000236056.1/ENSMUST00000236056.1, intron 1 of 1)",Intron
CTCF_union_20892,chr19,23057689,23058035,GAINED,"Intron (ENSMUST00000236056.1/ENSMUST00000236056.1, intron 1 of 1)",Intron
CTCF_union_20893,chr19,23225038,23225389,MAINTAINED,"Intron (ENSMUST00000087556.6/226026, intron 17 of 24)",Intron
CTCF_union_20894,chr19,23298983,23299323,MAINTAINED,"Intron (ENSMUST00000236341.1/ENSMUST00000236341.1, intron 2 of 2)",Intron
CTCF_union_20895,chr19,23373284,23373827,MAINTAINED,"Intron (ENSMUST00000036069.7/71738, intron 5 of 13)",Intron
CTCF_union_20896,chr19,23447151,23447478,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20897,chr19,23478911,23479165,GAINED,Distal Intergenic,Distal
CTCF_union_20898,chr19,23523658,23524155,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20899,chr19,23545682,23545961,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20900,chr19,23576763,23577000,LOST,"Intron (ENSMUST00000035849.4/67483, intron 4 of 5)",Intron
CTCF_union_20901,chr19,23687496,23687944,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20902,chr19,23757815,23759639,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20903,chr19,23771936,23772240,MAINTAINED,"Intron (ENSMUST00000025830.8/319924, intron 1 of 12)",Intron
CTCF_union_20904,chr19,23858120,23858404,MAINTAINED,"Intron (ENSMUST00000025830.8/319924, intron 1 of 12)",Intron
CTCF_union_20905,chr19,23860414,23860817,MAINTAINED,"Intron (ENSMUST00000025830.8/319924, intron 1 of 12)",Intron
CTCF_union_20906,chr19,23862848,23863173,GAINED,"Intron (ENSMUST00000025830.8/319924, intron 1 of 12)",Intron
CTCF_union_20907,chr19,23893214,23893662,MAINTAINED,"Exon (ENSMUST00000025830.8/319924, exon 2 of 13)",Other
CTCF_union_20908,chr19,23901217,23901485,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_20909,chr19,23959016,23959416,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20910,chr19,23961394,23961971,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20911,chr19,24030438,24031204,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20912,chr19,24101255,24101509,GAINED,"Intron (ENSMUST00000233027.1/21873, intron 18 of 22)",Intron
CTCF_union_20913,chr19,24153207,24153794,MAINTAINED,"Intron (ENSMUST00000233027.1/21873, intron 1 of 22)",Intron
CTCF_union_20914,chr19,24173998,24174402,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20915,chr19,24194308,24194766,GAINED,"Intron (ENSMUST00000233658.2/21873, intron 1 of 23)",Intron
CTCF_union_20916,chr19,24218290,24218571,GAINED,"Intron (ENSMUST00000232956.1/21873, intron 1 of 23)",Intron
CTCF_union_20917,chr19,24224850,24225466,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20918,chr19,24264946,24265536,MAINTAINED,"Intron (ENSMUST00000081333.10/14297, intron 4 of 4)",Intron
CTCF_union_20919,chr19,24271768,24272234,MAINTAINED,"Intron (ENSMUST00000081333.10/14297, intron 3 of 4)",Intron
CTCF_union_20920,chr19,24279890,24280960,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20921,chr19,24284190,24284632,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20922,chr19,24300747,24301814,MAINTAINED,"Intron (ENSMUST00000112673.8/18719, intron 13 of 13)",Intron
CTCF_union_20923,chr19,24352579,24352828,GAINED,"Intron (ENSMUST00000112673.8/18719, intron 11 of 13)",Intron
CTCF_union_20924,chr19,24477134,24477538,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20925,chr19,24555506,24555768,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20926,chr19,24557450,24557857,GAINED,Promoter (1-2kb),Promoter
CTCF_union_20927,chr19,24606464,24606719,LOST,Distal Intergenic,Distal
CTCF_union_20928,chr19,24621751,24622234,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20929,chr19,24634570,24635055,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20930,chr19,24699952,24700214,LOST,"Intron (ENSMUST00000047666.4/226041, intron 10 of 10)",Intron
CTCF_union_20931,chr19,24703165,24703424,MAINTAINED,"Intron (ENSMUST00000047666.4/226041, intron 10 of 10)",Intron
CTCF_union_20932,chr19,24705351,24705860,MAINTAINED,"Intron (ENSMUST00000047666.4/226041, intron 10 of 10)",Intron
CTCF_union_20933,chr19,24871216,24871675,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20934,chr19,24885432,24886027,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20935,chr19,24958498,24959059,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_20936,chr19,24961359,24962056,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20937,chr19,25107302,25107834,MAINTAINED,"Intron (ENSMUST00000025831.7/76088, intron 14 of 47)",Intron
CTCF_union_20938,chr19,25109669,25110054,GAINED,"Intron (ENSMUST00000025831.7/76088, intron 14 of 47)",Intron
CTCF_union_20939,chr19,25132364,25132715,LOST,"Intron (ENSMUST00000025831.7/76088, intron 22 of 47)",Intron
CTCF_union_20940,chr19,25237569,25237903,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20941,chr19,25306331,25306578,LOST,"Intron (ENSMUST00000049400.14/107351, intron 2 of 13)",Intron
CTCF_union_20942,chr19,25334270,25334795,MAINTAINED,"Intron (ENSMUST00000049400.14/107351, intron 3 of 13)",Intron
CTCF_union_20943,chr19,25340871,25341455,MAINTAINED,"Intron (ENSMUST00000049400.14/107351, intron 3 of 13)",Intron
CTCF_union_20944,chr19,25373661,25373930,MAINTAINED,"Intron (ENSMUST00000049400.14/107351, intron 3 of 13)",Intron
CTCF_union_20945,chr19,25406617,25407061,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20946,chr19,25444631,25445540,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20947,chr19,25450907,25451715,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20948,chr19,25475870,25476129,GAINED,Distal Intergenic,Distal
CTCF_union_20949,chr19,25545634,25546115,MAINTAINED,"Exon (ENSMUST00000025755.10/50796, exon 3 of 5)",Other
CTCF_union_20950,chr19,25622352,25622974,MAINTAINED,"Exon (ENSMUST00000048935.5/240590, exon 2 of 2)",Other
CTCF_union_20951,chr19,25628430,25628996,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20952,chr19,25635846,25636314,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20953,chr19,25665501,25665764,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20954,chr19,25673638,25673948,GAINED,Promoter (1-2kb),Promoter
CTCF_union_20955,chr19,25713406,25713728,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20956,chr19,26181797,26182198,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20957,chr19,26193687,26194114,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20958,chr19,26465299,26465633,MAINTAINED,"Intron (ENSMUST00000237890.1/ENSMUST00000237890.1, intron 1 of 2)",Intron
CTCF_union_20959,chr19,26510972,26511244,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20960,chr19,26604819,26605100,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20961,chr19,26606710,26607389,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20962,chr19,26682762,26683086,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_20963,chr19,26711365,26711618,LOST,Promoter (<=1kb),Promoter
CTCF_union_20964,chr19,26718139,26718573,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_20965,chr19,26731751,26732100,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_20966,chr19,26747723,26748444,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20967,chr19,26814697,26814927,LOST,"Intron (ENSMUST00000177048.1/70942, intron 1 of 3)",Intron
CTCF_union_20968,chr19,26888256,26888559,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_20969,chr19,26953373,26953678,LOST,Distal Intergenic,Distal
CTCF_union_20970,chr19,26973090,26973462,LOST,Distal Intergenic,Distal
CTCF_union_20971,chr19,27124164,27124498,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20972,chr19,27216710,27217175,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20973,chr19,27217675,27217951,LOST,Promoter (<=1kb),Promoter
CTCF_union_20974,chr19,27395483,27395713,LOST,"Intron (ENSMUST00000076219.5/52874, intron 16 of 17)",Intron
CTCF_union_20975,chr19,27416587,27416951,MAINTAINED,3' UTR,Other
CTCF_union_20976,chr19,27425636,27426192,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20977,chr19,27426542,27426901,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_20978,chr19,27429928,27430429,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20979,chr19,27447430,27448000,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20980,chr19,27450439,27450931,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20981,chr19,27462670,27463096,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20982,chr19,27683472,27683723,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20983,chr19,27693807,27694082,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20984,chr19,27779976,27780265,GAINED,"Intron (ENSMUST00000165566.7/19726, intron 16 of 17)",Intron
CTCF_union_20985,chr19,27919145,27919396,LOST,"Intron (ENSMUST00000165566.7/19726, intron 2 of 17)",Intron
CTCF_union_20986,chr19,28000780,28001024,LOST,"Intron (ENSMUST00000046898.16/19726, intron 1 of 15)",Intron
CTCF_union_20987,chr19,28006554,28006959,GAINED,"Intron (ENSMUST00000046898.16/19726, intron 1 of 15)",Intron
CTCF_union_20988,chr19,28010200,28010717,GAINED,Promoter (<=1kb),Promoter
CTCF_union_20989,chr19,28160690,28160895,LOST,Distal Intergenic,Distal
CTCF_union_20990,chr19,28165998,28166392,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20991,chr19,28365860,28366272,MAINTAINED,"Intron (ENSMUST00000162022.7/226075, intron 4 of 10)",Intron
CTCF_union_20992,chr19,28530842,28531176,LOST,3' UTR,Other
CTCF_union_20993,chr19,28628488,28628911,MAINTAINED,"Intron (ENSMUST00000162022.7/226075, intron 2 of 10)",Intron
CTCF_union_20994,chr19,28679935,28680154,LOST,Promoter (<=1kb),Promoter
CTCF_union_20995,chr19,28726209,28726612,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20996,chr19,28758870,28759339,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20997,chr19,28768179,28768695,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20998,chr19,28776846,28777215,MAINTAINED,Distal Intergenic,Distal
CTCF_union_20999,chr19,28883128,28883435,LOST,"Intron (ENSMUST00000025875.4/20510, intron 2 of 11)",Intron
CTCF_union_21000,chr19,28963593,28964588,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_21001,chr19,28975263,28975739,MAINTAINED,Distal Intergenic,Distal
CTCF_union_21002,chr19,29019677,29020022,MAINTAINED,3' UTR,Other
CTCF_union_21003,chr19,29047816,29048304,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_21004,chr19,29063879,29064279,MAINTAINED,Distal Intergenic,Distal
CTCF_union_21005,chr19,29101145,29101366,GAINED,Promoter (<=1kb),Promoter
CTCF_union_21006,chr19,29140116,29140314,LOST,"Intron (ENSMUST00000064393.5/59028, intron 8 of 8)",Intron
CTCF_union_21007,chr19,29251391,29252149,MAINTAINED,Promoter (<=1kb),Promoter
CTCF_union_21008,chr19,29253512,29254289,MAINTAINED,Promoter (1-2kb),Promoter
CTCF_union_21009,chr19,29270357,29270662,GAINED,"Intron (ENSMUST00000025705.6/16452, intron 2 of 23)",Intron
CTCF_union_21010,chr19,29354804,29355209,MAINTAINED,Promoter (2-3kb),Promoter
CTCF_union_21011,chr19,29355492,29355985,MAINTAINED,"Intron (ENSMUST00000143467.7/67759, intron 3 of 5)",Intron
CTCF_union_21012,chr19,29501070,29501937,MAINTAINED,"Intron (ENSMUST00000236439.1/77779, intron 2 of 5)",Intron
CTCF_union_21013,chr19,29525525,29525959,GAINED,Promoter (2-3kb),Promoter
