# One row per reduced non-overlapping CTCF union component (mm10, BED-style 0-based start).
# Exact-coordinate MACS2 multi-summit records were collapsed before WT and mutant intervals were reduced.
# Signal is the mean of the deposited spike-in-normalised bigWig over the complete union component.
# log2FC_norm = log2((mutant + 0.01)/(wild type + 0.01)).
chrom,start,end,union_id,peak_class,n_wt_unique_intervals,n_mut_unique_intervals,n_wt_peak_records,n_mut_peak_records,wt_norm_signal,mut_norm_signal,log2FC_norm
chr19,8714546,8715050,CTCF_union_20667,GAINED,0,1,0,1,3.81764071,3.46181694,-0.14076454
chr19,8718385,8718847,CTCF_union_20668,MAINTAINED,1,1,1,1,25.17425593,12.58064205,-1.00017025
chr19,8719156,8719401,CTCF_union_20669,LOST,1,0,1,0,11.54965401,4.57245376,-1.33490599
chr19,8741453,8741843,CTCF_union_20670,GAINED,0,1,0,1,5.85877048,8.17372455,0.47969930
chr19,8747394,8747814,CTCF_union_20671,MAINTAINED,1,1,1,1,9.87866227,6.31230141,-0.64532555
chr19,8756833,8757234,CTCF_union_20672,MAINTAINED,1,1,1,1,5.27431563,4.87013416,-0.11479583
chr19,8770875,8771290,CTCF_union_20673,MAINTAINED,1,1,1,1,7.71322724,6.73825179,-0.19469002
chr19,8774241,8774905,CTCF_union_20674,MAINTAINED,1,1,1,1,7.04636902,8.22548038,0.22292680
chr19,8786107,8786555,CTCF_union_20675,MAINTAINED,1,1,1,1,21.62148284,11.60640323,-0.89696913
chr19,8819982,8820275,CTCF_union_20676,GAINED,0,1,0,1,9.07421281,5.12720422,-0.82237808
chr19,8837337,8837961,CTCF_union_20677,MAINTAINED,1,1,1,1,22.90264173,35.78913293,0.64378084
chr19,8839005,8839404,CTCF_union_20678,GAINED,0,1,0,1,2.86581519,3.58525779,0.32212425
chr19,8844531,8845298,CTCF_union_20679,MAINTAINED,1,1,1,1,19.98794916,20.32436390,0.02406781
chr19,8857699,8858054,CTCF_union_20680,MAINTAINED,1,1,1,1,10.60203375,6.60606671,-0.68165548
chr19,8859026,8859289,CTCF_union_20681,GAINED,0,1,0,1,10.46273101,6.60062566,-0.66377898
chr19,8888802,8889039,CTCF_union_20682,GAINED,0,1,0,1,2.23523009,3.85204076,0.78250009
chr19,8898025,8898382,CTCF_union_20683,GAINED,0,1,0,1,5.88237418,8.00536881,0.44391986
chr19,8929640,8930057,CTCF_union_20684,MAINTAINED,1,1,1,1,11.58804924,9.89907310,-0.22706015
chr19,8941575,8941922,CTCF_union_20685,LOST,1,0,1,0,11.09561898,5.50379086,-1.01017335
chr19,8976551,8977008,CTCF_union_20686,MAINTAINED,1,1,1,1,16.94932954,12.67981350,-0.41840827
chr19,8989707,8990020,CTCF_union_20687,GAINED,0,1,0,1,4.22005177,6.92709919,0.71365719
chr19,8992898,8993246,CTCF_union_20688,MAINTAINED,1,1,1,1,15.73968742,9.02003539,-0.80251965
chr19,9082371,9082867,CTCF_union_20689,MAINTAINED,1,1,1,1,35.28877190,25.23538476,-0.48359833
chr19,9110149,9110645,CTCF_union_20690,MAINTAINED,1,1,1,1,27.22705674,17.01646903,-0.67779153
chr19,9836653,9837369,CTCF_union_20691,MAINTAINED,1,1,1,1,21.13596282,16.96814450,-0.31670345
chr19,9911306,9911861,CTCF_union_20692,MAINTAINED,1,1,1,1,23.46909964,21.60376946,-0.11942638
chr19,9915898,9916349,CTCF_union_20693,MAINTAINED,1,1,1,1,30.55762585,22.52512819,-0.43982885
chr19,9982678,9983110,CTCF_union_20694,GAINED,0,1,0,1,4.43077886,4.92506151,0.15225534
chr19,9989498,9989839,CTCF_union_20695,MAINTAINED,1,1,1,1,18.16884391,4.28489149,-2.08156687
chr19,9991292,9991707,CTCF_union_20696,MAINTAINED,1,1,1,1,18.21910051,7.35603473,-1.30728327
chr19,9992837,9993408,CTCF_union_20697,MAINTAINED,1,1,1,1,26.18290223,9.01237329,-1.53759704
chr19,10000325,10000707,CTCF_union_20698,MAINTAINED,1,1,1,1,18.01767671,5.83771788,-1.62426787
chr19,10022963,10023400,CTCF_union_20699,MAINTAINED,1,1,1,1,16.34239266,10.29035706,-0.66680740
chr19,10033434,10034360,CTCF_union_20700,MAINTAINED,1,1,1,1,19.71530696,13.72894849,-0.52177616
chr19,10034705,10035323,CTCF_union_20701,MAINTAINED,1,1,1,1,21.72517609,12.32775911,-0.81695140
chr19,10039727,10039974,CTCF_union_20702,GAINED,0,1,0,1,8.96539201,7.30491266,-0.29513431
chr19,10041449,10041972,CTCF_union_20703,MAINTAINED,1,1,1,1,7.57386134,10.56778297,0.48003279
chr19,10055950,10056225,CTCF_union_20704,LOST,1,0,1,0,8.02347928,1.12927478,-2.81790920
chr19,10059693,10060421,CTCF_union_20705,MAINTAINED,1,1,1,1,27.19663620,21.11164040,-0.36523671
chr19,10071160,10071691,CTCF_union_20706,GAINED,0,1,0,1,3.75340581,2.97013806,-0.33665970
chr19,10072152,10072501,CTCF_union_20707,GAINED,0,1,0,1,6.19621324,5.57626769,-0.15182856
chr19,10100525,10101928,CTCF_union_20708,MAINTAINED,1,1,2,2,15.66402105,18.73327838,0.25799798
chr19,10101978,10102504,CTCF_union_20709,LOST,1,0,1,0,6.44942324,2.67216864,-1.26800540
chr19,10182378,10183234,CTCF_union_20710,MAINTAINED,1,1,1,1,21.33571371,24.85743741,0.22031144
chr19,10190683,10191304,CTCF_union_20711,MAINTAINED,1,1,1,1,19.18578290,8.23969828,-1.21837614
chr19,10198689,10199346,CTCF_union_20712,MAINTAINED,1,1,1,1,22.30073173,20.05327793,-0.15318050
chr19,10204541,10204959,CTCF_union_20713,GAINED,0,1,0,1,6.31519805,5.30645253,-0.25064674
chr19,10219036,10219518,CTCF_union_20714,MAINTAINED,1,1,1,1,14.73992141,10.38287317,-0.50511272
chr19,10225063,10225296,CTCF_union_20715,GAINED,0,1,0,1,2.26716935,3.06978198,0.43558664
chr19,10240499,10241108,CTCF_union_20716,MAINTAINED,1,1,1,1,37.11383395,23.41744646,-0.66414600
chr19,10244171,10244477,CTCF_union_20717,GAINED,0,1,0,1,6.62268856,5.15035682,-0.36212296
chr19,10258206,10258941,CTCF_union_20718,MAINTAINED,1,1,1,1,27.14499768,23.79180797,-0.19014658
chr19,10266194,10266866,CTCF_union_20719,MAINTAINED,1,1,1,1,12.26057795,11.51397540,-0.09056472
chr19,10304732,10305641,CTCF_union_20720,MAINTAINED,1,1,1,1,27.46391959,35.41541961,0.36672219
chr19,10333399,10333921,CTCF_union_20721,MAINTAINED,1,1,1,1,32.94804283,13.81039929,-1.25383127
chr19,10341030,10341679,CTCF_union_20722,MAINTAINED,1,1,1,1,19.87196825,11.54489608,-0.78295630
chr19,10342153,10342400,CTCF_union_20723,GAINED,0,1,0,1,3.78768526,4.61465635,0.28422582
chr19,10388637,10389737,CTCF_union_20724,MAINTAINED,1,1,2,2,31.99125297,26.66764511,-0.26249707
chr19,10391968,10392288,CTCF_union_20725,MAINTAINED,1,1,1,1,8.39603292,4.65471446,-0.84963633
chr19,10395253,10395595,CTCF_union_20726,LOST,1,0,1,0,15.84778006,3.99787710,-1.98428065
chr19,10402769,10403188,CTCF_union_20727,MAINTAINED,1,1,1,1,10.82185415,7.44081508,-0.53981006
chr19,10435897,10436390,CTCF_union_20728,MAINTAINED,1,1,1,1,24.96588915,8.40871831,-1.56886352
chr19,10449687,10450254,CTCF_union_20729,MAINTAINED,1,1,1,1,26.95552055,26.33201533,-0.03375016
chr19,10456660,10457330,CTCF_union_20730,MAINTAINED,1,1,1,1,9.72674771,6.79812032,-0.51618343
chr19,10486351,10486840,CTCF_union_20731,MAINTAINED,1,1,1,1,35.69888231,19.40597060,-0.87903915
chr19,10502431,10503394,CTCF_union_20732,MAINTAINED,1,1,1,1,19.28528310,13.82816751,-0.47959530
chr19,10520360,10520789,CTCF_union_20733,MAINTAINED,1,1,1,1,20.31557759,9.65985554,-1.07173011
chr19,10525333,10526423,CTCF_union_20734,MAINTAINED,1,1,1,2,14.80447475,13.89652721,-0.09124529
chr19,10539796,10540183,CTCF_union_20735,GAINED,0,1,0,1,4.04589135,6.11992062,0.59584939
chr19,10555636,10556342,CTCF_union_20736,MAINTAINED,1,1,1,1,7.49504364,5.32266750,-0.49300308
chr19,10557934,10558291,CTCF_union_20737,MAINTAINED,1,1,1,1,5.90896889,6.19170992,0.06732017
chr19,10577118,10577841,CTCF_union_20738,MAINTAINED,1,1,1,1,18.44356617,14.52754614,-0.34411588
chr19,10602645,10603410,CTCF_union_20739,MAINTAINED,1,1,1,1,28.56167684,28.61473359,0.00267656
chr19,10605156,10605656,CTCF_union_20740,MAINTAINED,1,1,1,1,27.06720936,27.05052235,-0.00088937
chr19,10634415,10635231,CTCF_union_20741,GAINED,0,1,0,1,5.30019430,4.61627474,-0.19891371
chr19,10665408,10665853,CTCF_union_20742,MAINTAINED,1,1,1,1,34.10523553,13.39840239,-1.34727883
chr19,10678398,10678982,CTCF_union_20743,MAINTAINED,1,1,1,1,23.86030829,22.89647970,-0.05946144
chr19,10688726,10689094,CTCF_union_20744,MAINTAINED,1,1,1,1,7.25472300,4.01520937,-0.85184396
chr19,10709188,10710550,CTCF_union_20745,MAINTAINED,2,1,2,2,23.19461374,14.07586438,-0.72016359
chr19,10714671,10715005,CTCF_union_20746,MAINTAINED,1,1,1,1,30.35691684,14.65165430,-1.05045254
chr19,10831498,10831753,CTCF_union_20747,MAINTAINED,1,1,1,1,11.31034217,5.49976881,-1.03885388
chr19,10869311,10869802,CTCF_union_20748,GAINED,0,1,0,1,3.88614756,4.27086881,0.13585530
chr19,10870065,10870335,CTCF_union_20749,GAINED,0,1,0,1,3.15591741,4.14907854,0.39364031
chr19,10881531,10882607,CTCF_union_20750,MAINTAINED,1,1,2,3,9.23262699,7.58888229,-0.28251573
chr19,10883408,10883697,CTCF_union_20751,GAINED,0,1,0,1,3.59518843,2.88710883,-0.31546079
chr19,10895007,10895456,CTCF_union_20752,GAINED,0,1,0,1,4.27637597,6.70489505,0.64760645
chr19,10907929,10908296,CTCF_union_20753,MAINTAINED,1,1,1,1,23.01229344,5.92176401,-1.95649845
chr19,10936030,10936343,CTCF_union_20754,LOST,1,0,1,0,7.37032019,4.30757794,-0.77346119
chr19,10940165,10941136,CTCF_union_20755,MAINTAINED,1,1,1,1,20.55671696,14.78324447,-0.47537302
chr19,10959355,10960151,CTCF_union_20756,MAINTAINED,1,1,1,1,19.32943768,18.04722160,-0.09896992
chr19,10976357,10976691,CTCF_union_20757,LOST,1,0,1,0,11.07410692,3.20884560,-1.78387725
chr19,10979199,10980143,CTCF_union_20758,MAINTAINED,1,1,2,2,26.67172683,4.54223297,-2.55120574
chr19,10983189,10983451,CTCF_union_20759,MAINTAINED,1,1,1,1,9.23800483,5.13958111,-0.84468707
chr19,11044836,11045444,CTCF_union_20760,MAINTAINED,1,1,1,1,16.81771372,16.29251998,-0.04574419
chr19,11092399,11092592,CTCF_union_20761,LOST,1,0,1,0,6.32084801,2.13220300,-1.56330356
chr19,11351915,11352231,CTCF_union_20762,MAINTAINED,1,1,1,1,13.41454838,6.62350104,-1.01703115
chr19,11360142,11360540,CTCF_union_20763,MAINTAINED,1,1,1,1,13.10687654,6.47737320,-1.01571788
chr19,11602090,11602335,CTCF_union_20764,LOST,1,0,1,0,14.46255687,2.59877469,-2.47187557
chr19,11608123,11608603,CTCF_union_20765,MAINTAINED,1,1,1,1,16.43598526,7.19654832,-1.19035511
chr19,11611443,11611874,CTCF_union_20766,MAINTAINED,1,1,1,1,27.65051944,10.77051814,-1.35940173
chr19,11768178,11768490,CTCF_union_20767,LOST,1,0,1,0,22.56306159,3.63781683,-2.62949691
chr19,11777294,11777640,CTCF_union_20768,MAINTAINED,1,1,1,1,28.19477924,9.40496607,-1.58291184
chr19,11819806,11820516,CTCF_union_20769,MAINTAINED,1,1,2,1,16.09380980,14.15722558,-0.18484478
chr19,11965014,11965411,CTCF_union_20770,GAINED,0,1,0,1,1.70070956,5.20352706,1.60766487
chr19,12006520,12006990,CTCF_union_20771,GAINED,0,1,0,1,4.39154227,7.83240277,0.83328661
chr19,12007631,12008073,CTCF_union_20772,MAINTAINED,1,1,1,1,14.97595870,11.19929712,-0.41891556
chr19,12012215,12012967,CTCF_union_20773,MAINTAINED,1,1,1,1,15.99111442,12.39464269,-0.36729221
chr19,12015753,12016061,CTCF_union_20774,MAINTAINED,1,1,1,1,13.37841254,9.05611199,-0.56242902
chr19,12134278,12134591,CTCF_union_20775,MAINTAINED,1,1,1,1,12.76074197,5.29793971,-1.26661846
chr19,12433017,12433480,CTCF_union_20776,MAINTAINED,1,1,1,1,21.06996042,5.71503596,-1.88051550
chr19,12466136,12466649,CTCF_union_20777,MAINTAINED,1,1,1,1,20.80108683,15.63159939,-0.41196427
chr19,12467455,12467852,CTCF_union_20778,MAINTAINED,1,1,1,1,12.65397000,9.34048446,-0.43761672
chr19,12488051,12488456,CTCF_union_20779,MAINTAINED,1,1,1,1,18.91946250,7.55447271,-1.32332202
chr19,12501311,12502543,CTCF_union_20780,MAINTAINED,1,1,2,2,28.25247729,22.47224456,-0.33010185
chr19,12517785,12518302,CTCF_union_20781,MAINTAINED,1,1,1,1,33.38171327,18.60017741,-0.84339831
chr19,12591918,12592317,CTCF_union_20782,MAINTAINED,1,1,1,1,25.54933452,11.92929960,-1.09813207
chr19,12595383,12595722,CTCF_union_20783,MAINTAINED,1,1,1,1,9.82574154,10.43158406,0.08623487
chr19,12722416,12722624,CTCF_union_20784,LOST,1,0,1,0,10.84102703,2.69700181,-2.00306384
chr19,12762327,12762616,CTCF_union_20785,GAINED,0,1,0,1,6.18565495,5.61818446,-0.13858719
chr19,12794531,12795393,CTCF_union_20786,MAINTAINED,1,1,1,1,24.67048207,22.39054682,-0.13983662
chr19,12795649,12796942,CTCF_union_20787,MAINTAINED,1,1,1,2,5.33622788,5.99546430,0.16775446
chr19,12797176,12797527,CTCF_union_20788,MAINTAINED,1,1,1,1,17.28100443,7.38754103,-1.22490398
chr19,12820391,12820808,CTCF_union_20789,MAINTAINED,1,1,1,1,22.51094961,17.30620211,-0.37914512
chr19,13818815,13819161,CTCF_union_20790,LOST,1,0,1,0,20.81964750,3.37378664,-2.62192791
chr19,13981207,13981849,CTCF_union_20791,MAINTAINED,1,1,1,1,18.44144246,15.73272621,-0.22904821
chr19,13982774,13983098,CTCF_union_20792,LOST,1,0,1,0,11.08119085,1.78042809,-2.63103779
chr19,14080623,14080850,CTCF_union_20793,LOST,1,0,1,0,7.94998648,4.91253855,-0.69336348
chr19,14449863,14450057,CTCF_union_20794,LOST,1,0,1,0,10.50019547,4.06991900,-1.36517709
chr19,14597416,14597659,CTCF_union_20795,GAINED,0,1,0,1,3.19602008,2.72636944,-0.22852044
chr19,15035495,15036019,CTCF_union_20796,MAINTAINED,1,1,1,1,37.50135627,28.48148909,-0.39679640
chr19,15299599,15299836,CTCF_union_20797,LOST,1,0,1,0,15.18058877,4.81056444,-1.65590380
chr19,15617371,15617945,CTCF_union_20798,MAINTAINED,1,1,1,1,29.59229143,19.43306892,-0.60645290
chr19,15649436,15649750,CTCF_union_20799,MAINTAINED,1,1,1,1,20.48078272,5.41203297,-1.91806930
chr19,15670249,15670510,CTCF_union_20800,GAINED,0,1,0,1,5.71760489,4.23781834,-0.43120990
chr19,15801222,15802444,CTCF_union_20801,MAINTAINED,1,1,1,2,16.19120471,15.54830360,-0.05841633
chr19,15866962,15867237,CTCF_union_20802,GAINED,0,1,0,1,7.34198832,5.46177244,-0.42612624
chr19,15869234,15869791,CTCF_union_20803,MAINTAINED,1,1,1,1,21.59213100,19.57963535,-0.14108309
chr19,15924572,15925056,CTCF_union_20804,GAINED,0,1,0,1,3.20922803,5.18697732,0.69095799
chr19,15965077,15965506,CTCF_union_20805,MAINTAINED,1,1,1,1,16.70773166,8.83018456,-0.91923071
chr19,15981849,15982324,CTCF_union_20806,MAINTAINED,1,1,1,1,23.61936505,12.08169124,-0.96656482
chr19,15984396,15985300,CTCF_union_20807,MAINTAINED,1,1,2,1,7.82152892,5.64392063,-0.47004236
chr19,15997990,15998687,CTCF_union_20808,MAINTAINED,1,1,1,1,24.03599365,19.34270887,-0.31326102
chr19,16019745,16019965,CTCF_union_20809,GAINED,0,1,0,1,5.54283586,3.71913026,-0.57438556
chr19,16029091,16029476,CTCF_union_20810,MAINTAINED,1,1,1,1,15.23565557,10.08465079,-0.59480718
chr19,16063870,16064676,CTCF_union_20811,MAINTAINED,1,1,1,1,22.04913822,12.05650510,-0.87036855
chr19,16128797,16129105,CTCF_union_20812,MAINTAINED,1,1,1,1,7.87290124,3.84804197,-1.03085786
chr19,16132336,16132686,CTCF_union_20813,GAINED,0,1,0,1,1.28225246,7.11126587,2.46224577
chr19,16260467,16260842,CTCF_union_20814,MAINTAINED,1,1,1,1,17.09459065,6.33163989,-1.43145572
chr19,16342750,16343053,CTCF_union_20815,LOST,1,0,1,0,19.54522204,5.21819875,-1.90316802
chr19,16353505,16354012,CTCF_union_20816,MAINTAINED,1,1,1,1,24.32972598,14.04614220,-0.79211223
chr19,16358899,16359246,CTCF_union_20817,MAINTAINED,1,1,1,1,15.11533307,6.47720958,-1.22129696
chr19,16434893,16435184,CTCF_union_20818,MAINTAINED,1,1,1,1,14.53266009,6.61556696,-1.13417537
chr19,16435426,16436191,CTCF_union_20819,MAINTAINED,1,1,2,2,12.61952915,4.79390014,-1.39452279
chr19,16507011,16507232,CTCF_union_20820,GAINED,0,1,0,1,5.97455249,7.97823717,0.41663380
chr19,16558001,16558267,CTCF_union_20821,LOST,1,0,1,0,9.10471839,3.16659907,-1.52071507
chr19,16585516,16585818,CTCF_union_20822,LOST,1,0,1,0,17.43878471,2.29140157,-2.92254191
chr19,16599126,16599724,CTCF_union_20823,MAINTAINED,1,1,1,1,30.49729987,19.43710014,-0.64959945
chr19,16755874,16756228,CTCF_union_20824,MAINTAINED,1,1,1,1,8.45080374,3.52987659,-1.25709565
chr19,16784726,16785468,CTCF_union_20825,MAINTAINED,1,1,1,1,13.30234175,12.92670860,-0.04129377
chr19,16802642,16803257,CTCF_union_20826,MAINTAINED,1,1,1,1,26.41516378,21.81889665,-0.27567320
chr19,16874363,16874589,CTCF_union_20827,GAINED,0,1,0,1,1.87300827,4.44737282,1.24315430
chr19,16899833,16900043,CTCF_union_20828,LOST,1,0,1,0,10.92817403,3.97051074,-1.45834646
chr19,16985025,16985313,CTCF_union_20829,GAINED,0,1,0,1,5.02019628,6.10249293,0.28114619
chr19,17030345,17030712,CTCF_union_20830,MAINTAINED,1,1,1,1,37.56672316,9.26400634,-2.01857465
chr19,17071031,17071588,CTCF_union_20831,MAINTAINED,1,1,1,1,7.22907740,8.61058177,0.25197939
chr19,17124278,17124844,CTCF_union_20832,MAINTAINED,1,1,1,1,15.24544472,15.14446043,-0.00958175
chr19,17163524,17163900,CTCF_union_20833,LOST,1,0,1,0,12.58448262,3.54359040,-1.82544255
chr19,17364827,17365073,CTCF_union_20834,LOST,1,0,1,0,12.46158937,3.62810549,-1.77738605
chr19,17388372,17388829,CTCF_union_20835,MAINTAINED,1,1,1,1,28.58168808,17.01398562,-0.74802696
chr19,17467745,17468200,CTCF_union_20836,MAINTAINED,1,1,1,1,29.73320916,17.95144703,-0.72765673
chr19,17643207,17643475,CTCF_union_20837,MAINTAINED,1,1,1,1,11.56917152,4.98218588,-1.21378847
chr19,17835552,17836054,CTCF_union_20838,GAINED,0,1,0,1,4.55163133,3.90610499,-0.22013041
chr19,17837123,17837719,CTCF_union_20839,MAINTAINED,1,1,2,1,8.74586535,8.97695025,0.03758185
chr19,17856783,17857267,CTCF_union_20840,MAINTAINED,1,1,1,1,14.81738139,3.27848436,-2.17276912
chr19,18548584,18549102,CTCF_union_20841,MAINTAINED,1,1,1,1,21.53808772,20.35187329,-0.08168955
chr19,18557705,18558048,CTCF_union_20842,MAINTAINED,1,1,1,1,17.07211634,4.46082996,-1.93387214
chr19,18588130,18588570,CTCF_union_20843,MAINTAINED,1,1,1,1,6.13346484,5.73661461,-0.09634025
chr19,18639639,18639946,CTCF_union_20844,LOST,1,0,1,0,12.21084024,3.85503546,-1.66078993
chr19,18670637,18670939,CTCF_union_20845,GAINED,0,1,0,1,6.62600733,6.52392050,-0.02236658
chr19,18687500,18688028,CTCF_union_20846,MAINTAINED,1,1,1,1,9.14908647,9.29567558,0.02290718
chr19,18712682,18713808,CTCF_union_20847,MAINTAINED,1,1,2,2,22.48493753,25.14942127,0.16149838
chr19,18716356,18716782,CTCF_union_20848,MAINTAINED,1,1,1,1,37.65826299,7.39777033,-2.34623823
chr19,18719480,18719712,CTCF_union_20849,GAINED,0,1,0,1,5.64388510,4.08542100,-0.46523080
chr19,18834943,18835389,CTCF_union_20850,MAINTAINED,1,1,1,1,39.32559485,13.23228371,-1.57068346
chr19,18868437,18868659,CTCF_union_20851,LOST,1,0,1,0,10.57381976,2.24586848,-2.23010553
chr19,18873198,18873662,CTCF_union_20852,MAINTAINED,1,1,1,1,29.30512773,26.81439282,-0.12809983
chr19,18974952,18975488,CTCF_union_20853,MAINTAINED,1,1,1,1,21.31455686,12.97612127,-0.71554518
chr19,19043185,19043483,CTCF_union_20854,LOST,1,0,1,0,28.27020672,4.96884944,-2.50590837
chr19,20240469,20240773,CTCF_union_20855,LOST,1,0,1,0,10.82876452,3.42195313,-1.65909856
chr19,20344838,20345931,CTCF_union_20856,MAINTAINED,2,1,2,2,25.06730009,20.02925165,-0.32355340
chr19,20362139,20362555,CTCF_union_20857,MAINTAINED,1,1,1,1,17.84012835,18.85243077,0.07958116
chr19,20363266,20363554,CTCF_union_20858,GAINED,0,1,0,1,6.35116626,4.43925039,-0.51572900
chr19,20434531,20434940,CTCF_union_20859,MAINTAINED,1,1,1,1,20.72492551,11.36511703,-0.86618148
chr19,20449497,20449868,CTCF_union_20860,MAINTAINED,1,1,1,1,21.63263383,13.88761115,-0.63903916
chr19,20644455,20644681,CTCF_union_20861,LOST,1,0,1,0,11.88818666,3.15105877,-1.91226195
chr19,20764138,20764637,CTCF_union_20862,MAINTAINED,1,1,1,1,24.74181457,11.23974185,-1.13764240
chr19,20797698,20798072,CTCF_union_20863,MAINTAINED,1,1,1,1,28.51861355,6.00429613,-2.24594183
chr19,21037277,21037832,CTCF_union_20864,MAINTAINED,1,1,1,1,29.51939293,20.11930196,-0.55285455
chr19,21271917,21272919,CTCF_union_20865,GAINED,0,1,0,1,4.31033926,5.53686345,0.36052761
chr19,21371312,21371683,CTCF_union_20866,MAINTAINED,1,1,1,1,15.28253679,7.55268533,-1.01585725
chr19,21372473,21372702,CTCF_union_20867,LOST,1,0,1,0,14.48442026,1.09727836,-3.71040777
chr19,21373227,21373761,CTCF_union_20868,MAINTAINED,1,1,1,1,32.00267129,24.12791524,-0.40734199
chr19,21472354,21472944,CTCF_union_20869,MAINTAINED,1,1,1,1,14.36609369,10.87227535,-0.40169148
chr19,21510176,21510456,CTCF_union_20870,LOST,1,0,1,0,13.69353770,2.25468348,-2.59716705
chr19,21564078,21564773,CTCF_union_20871,MAINTAINED,1,1,1,1,23.24225933,13.92331348,-0.73883252
chr19,21570917,21571624,CTCF_union_20872,MAINTAINED,1,1,1,1,11.28816168,7.61729579,-0.56684450
chr19,21653009,21653580,CTCF_union_20873,MAINTAINED,1,1,1,1,19.30524242,33.77665691,0.80671382
chr19,21734055,21734813,CTCF_union_20874,MAINTAINED,1,1,1,1,16.46781417,15.92394546,-0.04842134
chr19,21747350,21747844,CTCF_union_20875,MAINTAINED,1,1,1,1,19.30262463,18.90527972,-0.02999213
chr19,21777264,21778410,CTCF_union_20876,MAINTAINED,2,1,2,2,16.54628207,8.71215824,-0.92462166
chr19,21823578,21823880,CTCF_union_20877,MAINTAINED,1,1,1,1,6.80472771,4.74432742,-0.51941475
chr19,21825095,21825552,CTCF_union_20878,MAINTAINED,1,1,1,1,10.24679804,10.40412677,0.02196145
chr19,21918165,21918430,CTCF_union_20879,GAINED,0,1,0,1,6.55350583,7.03133526,0.10138241
chr19,22071776,22072127,CTCF_union_20880,MAINTAINED,1,1,1,1,9.64217624,7.55883760,-0.35078251
chr19,22138763,22139230,CTCF_union_20881,MAINTAINED,1,1,1,1,25.17654167,12.29048732,-1.03393757
chr19,22300943,22301250,CTCF_union_20882,MAINTAINED,1,1,1,1,12.77409690,7.32392198,-0.80169343
chr19,22304278,22304746,CTCF_union_20883,MAINTAINED,1,1,1,2,13.76059586,11.01101366,-0.32133406
chr19,22337335,22337903,CTCF_union_20884,MAINTAINED,1,1,1,1,43.53928236,21.80685186,-0.99720601
chr19,22552198,22552513,CTCF_union_20885,MAINTAINED,1,1,1,1,14.72161564,6.21686430,-1.24233792
chr19,22883743,22884642,CTCF_union_20886,MAINTAINED,1,1,2,2,21.49707460,12.88412757,-0.73809714
chr19,22915660,22916289,CTCF_union_20887,MAINTAINED,1,1,1,1,25.93210890,19.70375717,-0.39609300
chr19,22940434,22940907,CTCF_union_20888,MAINTAINED,1,1,1,1,17.05853314,12.92004404,-0.40061189
chr19,22962158,22962365,CTCF_union_20889,LOST,1,0,1,0,7.48680076,3.49783062,-1.09569597
chr19,23006537,23006921,CTCF_union_20890,MAINTAINED,1,1,1,1,11.98131130,6.46832628,-0.88829640
chr19,23015601,23015926,CTCF_union_20891,GAINED,0,1,0,1,7.49799952,6.48720324,-0.20860972
chr19,23057689,23058035,CTCF_union_20892,GAINED,0,1,0,1,3.36546244,5.27543523,0.64693711
chr19,23225038,23225389,CTCF_union_20893,MAINTAINED,1,1,1,1,25.62891925,9.66044572,-1.40668116
chr19,23298983,23299323,CTCF_union_20894,MAINTAINED,1,1,1,1,12.68665420,7.99941552,-0.66467950
chr19,23373284,23373827,CTCF_union_20895,MAINTAINED,1,1,1,1,30.16162440,11.78774157,-1.35468166
chr19,23447151,23447478,CTCF_union_20896,GAINED,0,1,0,1,8.26521163,10.07891468,0.28590287
chr19,23478911,23479165,CTCF_union_20897,GAINED,0,1,0,1,8.39171235,6.24718866,-0.42516879
chr19,23523658,23524155,CTCF_union_20898,MAINTAINED,1,1,1,1,25.45176166,10.27093973,-1.30836010
chr19,23545682,23545961,CTCF_union_20899,MAINTAINED,1,1,1,1,18.82623608,4.16263319,-2.17448070
chr19,23576763,23577000,CTCF_union_20900,LOST,1,0,1,0,10.93365497,0.03589975,-7.89739278
chr19,23687496,23687944,CTCF_union_20901,GAINED,0,1,0,1,4.92178253,5.17077927,0.07105993
chr19,23757815,23759639,CTCF_union_20902,MAINTAINED,1,1,3,3,39.42326719,41.96167073,0.09000264
chr19,23771936,23772240,CTCF_union_20903,MAINTAINED,1,1,1,1,15.77873684,4.68139693,-1.75080628
